,Unnamed: 0,store_id,store_name,score,review_cnt,review,ADJ,unique_adj,vector
10,10,1,きなり,3.49,28,前から気になっていた、早稲田のきなりさん近くに来たので電話で席を確認運良く空いてるそうなのでお願いしました電話の対応も丁寧でした＾＾早稲田駅から数分目印は松屋のあるビル階段を降りたらお香の良い香りがした割と新しいお店なのもあり、とても綺麗カウンター席もゆったりしていて快適です＾＾焼鳥食べに来たので5種盛、砂肝ときゅうりの和え物(メニュー名忘れ)締めはやっぱり親子丼、そして鳥そばをシェア＾＾お通しは豆皿で来ました可愛い4種ありますがどれも良かったその後、砂肝が沢山入ったきゅうりとの和え物こちらも良いお味おまかせ5種(1串失念)さびわさびが乗ったササミかなりレアーでも、ふっくらとしていて美味しいまるはつジュワッと肉汁溢れる！勿論美味しい！続いてカレー粉を軽くまぶした一串香ばしい上にカレー粉が良いアクセントになってるー！せせり山椒が効いて凄く良い！とても良かった、山椒と鶏肉合いますねシメの親子丼お肉は焼いて無い親子丼でした好みは焼いてある親子丼かなー香ばしさが際立つので、、、でも、玉子も特別な感じで美味つやつやした、綺麗なオレンジ色そして、鶏肉はふっくら柔らか最後まで美味しい親子丼でした鳥そばはあっさり茗荷が良いアクセントになっていますこの日は飲まなかったけど、次回はお酒と共に楽しみたいです接客も丁寧で気持ちの良いお店ですねご馳走様でした＾＾,"['良い', '丁寧', '良い', '新しい', '綺麗', '快適', '可愛い', '良い', '良い', '美味しい', '美味しい', '軽い', '香ばしい', '良い', '凄い', '良い', '良い', '無い', '香ばしい', '特別', '綺麗', '柔らか', '美味しい', '良い', '丁寧', '良い']","{'凄い', '無い', '柔らか', '軽い', '可愛い', '良い', '美味しい', '特別', '香ばしい', '丁寧', '綺麗', '新しい', '快適'}",
11,11,1,きなり,3.49,28,今年、早稲田に新店舗ができて、行きたいなーと思っていてついにこの前行って来ました！！！地下にあるので最初は入りづらいのですが突入して来ました！！！アクセス早稲田駅から徒歩1分ぐらいのところにあります。店内地下にあり、高級料亭のような落ち着いたおしゃれな店内でお香が焚いています。席はカウンター席とテーブル席のみとなっています。客層年配の方が多かったです。頼んだもの生ビール冷えていて美味しかったです。生レモンサワーレモンがたっぷりと使われており、甘めのレモンサワーです。葉っぱのサラダどでかい容器に入れられたサラダは盛り付けがとっても綺麗で目で楽しむことができます。フレンチで使われているような野菜が使われていましたーおまかせ盛り合わせせせり、はつもとなどの串が出て来てのですがせせりがこんなにも柔らかいのかと始めて知りました。笑どの串を食べても美味しかったです(^^)日本酒もかなり力を入れているようです。珍しい銘柄がたくさんありましたー他にも食べましたが忘れてしまいました。笑サービスも素晴らしく、味も間違いなし！そして、雰囲気が良いので早稲田に来たら外せないお店ですね。,"['多い', '美味しい', '甘め', 'どでかい', '綺麗', 'こんな', '柔らかい', '美味しい', '珍しい', '素晴らしい', '良い']","{'柔らかい', 'こんな', '素晴らしい', '美味しい', '良い', '甘め', '綺麗', 'どでかい', '多い', '珍しい'}",
12,12,1,きなり,3.49,28,"雑誌で紹介されていた「豆皿いろいろ・おつまみ9種盛り」に一目惚れ。加えて、日本料理も、焼き鳥も、いずれも好きな身としてはこのハイブリッド的なお店は是非訪問したく、すぐに電話予約、幸い空きが。平日の18:00年初にオープンしたばかりだが結構な賑わい。通されたカウンター席は一番端独りなのでこれは有り難い。座間が広く、視野の納まりもよい。白木を貴重とした店内は上品だが圧迫感なく寛げる。おしぼりのミントの香りがにくい。お店の方は4名焼き・調理・飲物（ソムリエかな）・接客いずれのご担当も皆スマートな接客でこちらに気を遣わせることはない。いい雰囲気のお店。いただいたのは以下。＜お酒＞・コエドブルワリー伽羅・580円・生搾りレモンサワー・480円×3この日は事情があってサワー系をいただく。質の高さに比して価格は手頃。日本酒やワインも豊富なので、次回はトライしてみたい。＜料理＞コース・3,900円・豆皿いろいろ・おつまみ盛り9種：丁寧な仕事で味付けも上品、ビジュアルも印象的。これだけで結構満足。（写真手前左から右奥へ）　-湯葉とオクラの和え物　-海雲酢　-モロヘイヤのお浸し　-鰯南蛮漬け　-鰄先と鯛のお造り　-蛸と雌株　-胡麻豆腐イクラ乗せ　-蕗胡麻味噌和え　-鯵のなめろう・口直し　-野菜盛り合わせ・串焼き肉3串　-ささみ山葵：火入れ加減が素晴らしい。　-ハツタレ：食感、旨味とも秀逸。　-血肝タレ・串焼き野菜2串　-アスパラ　-筍：焼き筍としては香りが控えめかと、品種か時期か理由は判らない。・蒸し物　-何故か手羽唐揚げ（写真ピンボケの為掲載せず）：手羽先自体は美味しいがチョット重い、この構成なら蒸し物の方が有り難い。・串焼き肉2串　-鯛：塩が強く感じる、鯛の仄かな旨味や甘みがやや感じづらい。　-せせり：こちらも山椒がキツめ、唇が少し痺れる。肉の食感は申し分無い。・締め　-鶏スープ：旨味しっかりも上品で美味しい。ご飯ものを出されるより、スープで締めるくらいが丁度いい。店名のきなり＝生成りの如く此方のお店、品は良いが余計な飾り気はない。味とサービス、王道で勝負している印象。これから益々人気店になって行くかと。どうもご馳走様です。またお邪魔させていただきます。","['好き', '結構', '有り難い', '広い', 'よい', '貴重', '上品', 'ない', 'にくい', 'スマート', 'ない', 'いい', '高い', '手頃', '豊富', '丁寧', '素晴らしい', '控えめ', '美味しい', '重い', '有り難い', '強い', '仄か', 'キツめ', '無い', '上品', '美味しい', 'いい', '良い', '余計', 'ない']","{'ない', '有り難い', '素晴らしい', '重い', '美味しい', '結構', '好き', 'スマート', '広い', 'よい', '無い', '豊富', '良い', '貴重', 'にくい', '丁寧', '高い', 'いい', '控えめ', '強い', '上品', 'キツめ', '手頃', '仄か', '余計'}",
13,13,1,きなり,3.49,28,訪問するたびに少しづつ点数が上がってしまう店になってしまった…こんなことがあるのか？今日は予約しておいた鴨スキ。入荷したときだけの不定期鍋だそうです。それとおでん。焼き鳥を少し。今日のレバーは間違いなく今まで人生で食べた焼き鳥の中でもベスト3に入ると思う…コスパなら一位でしょうねぇ。仕入れ等にも影響されるのでしょうけど味付けも色々試行錯誤してる気がするなぁ…せせりの山椒具合もベストマッチで本当にもう…ニヤニヤがとまりまへんおでんは煮込みまくったおでんというより料亭で出そうなさっぱりしてるけど出汁の味が強いもの。これまた本当に美味い。五月までの期間限定だそうです。しかし安くていっぱい来ちゃうので頼みすぎ注意！鴨スキはちょっと美味すぎて言葉が出ないなぁ…(´･ω･`)はぁん…(吐息)たまに鴨せいろなんかを食べる時の一般的な鴨とそもそも味も食感も違う。鴨の滋味溢れる味はもともと好きなのだけれど、ここのは脂がさっぱりしていてまったくくどくない。鴨臭さも本当にない…そして身がめちゃくちゃ柔らかい。柔らかいけどしっかりとした噛み応えがあり、噛むごとに肉の旨みが溢れ出す。やや濃いめの割り下に鴨の脂と甘みが加わって鍋が進むごとに美味くなる…！食べてる人間は「うまいうまい。ヤバいヤバい」しか喋らなくなってしまうんですけども…付け合わせの野菜も本当に美味いんです。脇役の戦闘力もめちゃくちゃ高いんだよなぁ…キノコとかゴボウとか豆腐とかたまねぎとかも気軽に食べたらびっくりする。全部に手を抜いなさすぎるぜ…っ！今度はご飯もらってぶっかけて食いたいなぁ…たぶん白目剥くくらい美味い予感しかしない。コース料理ももちろん美味いんですけど、二回目は美味すぎる鍋シリーズがオススメ！美味いご飯食べた時の幸せを凄い感じる店です。お腹いっぱい胸いっぱいになりました。今年まだ上半期終わってないけど俺的レストランオブザイヤー2017です。ワーワー！ワーワー！,"['スキ', 'ない', '強い', '美味い', '安い', '美味い', '一般的', '好き', 'くどい', 'ない', '臭い', 'ない', '柔らかい', '柔らかい', '濃いめ', '美味い', 'うまい', 'うまい', 'ヤバい', 'ヤバい', '美味い', '高い', '気軽', 'ない', '美味い', '美味い', '美味い', '美味い', '凄い', 'いっぱい']","{'スキ', '安い', 'くどい', 'ない', '凄い', '柔らかい', '強い', '一般的', '臭い', '濃いめ', 'うまい', '好き', 'いっぱい', 'ヤバい', '気軽', '高い', '美味い'}",
14,14,1,きなり,3.49,28,『マイレビュアー様のレビューで知ったお店』当日電話して席を確保！予約時間に合わせて手を上げて早稲田までひとっ飛び～( ´ ▽ ` )ﾉ場所は分かりやすく早稲田高等学校・中学校の並びで松屋の地下。あっと言う間に到着です。地下へとつながる入口は周りの雰囲気とは一変！！！お香の香りに誘われながら階段をてくてく。扉を開く前から期待値が高まります。店内に入り予約名を伝えるとカウンター、テーブルお好みのお席でと。迷わずカウンターの良いとこ着席です。白を基調とした店内、とても清潔感に溢れ真新しいもプラスしてかなりイイー！自然と楽しくなってきます(≧∀≦)先ずはビールで乾杯後メニューを見て悩みます。悩ましいメニュー構成ですアレも食べたい！コレも食べたい！と思いながら初めてなのでお店のウリの■おまかせコース  3900円に決定( ´ ▽ ` )ﾉ豆皿いろいろ おつまみ9種串焼き 肉３種口直し串焼き 野菜2種蒸しもの串焼き 肉2種スープ最初の一皿はド迫力9種盛り。予習済みの私でも目の前にすると迫力満点！！絶大なインパクトに私はもうヤラレましたwwwそして料理説明を交え気さくに話しかけてくださるお店の方々で場は和やかに。9種盛りの内容は・宇和島産真鯛・穴子稚魚のポン酢和えなどなど。。。一品一品、色彩豊かで美しい。何から食べるか！ もうこれは箸の行方に悩みます。お口直しのお野菜シャキッとして瑞々しい。添えてある味噌が抜群に美味しかった(≧∀≦)串は王道のササミ山葵からスタートさっと炙っただけでお刺身のよう。丸ハツはじゅわじゅわ～～っとジューシー串も美味しいですーーーーー！ゴルゴンゾーラの蒸し物は濃厚なケーキのよう。あとでおかわりしちゃいました。野菜串は茄子と金針菜食感がイイですね。追加でおでん盛合せ写真で伝えられないぐらい器が大きくボリューム満点！！！塩ベースで上品な味わい、これまた美味でございます。串の最後はせせり、もちろん美味！だったけど大好きなレバーが無かったので追加で注文。この日のレバーは白レバーレアな焼き加減で口の中でとろ～りとろとろ。〆にスープ！いやいや、追加で親子丼下さ～い( ´ ▽ ` )ﾉとろっとろ卵の親子丼も抜群に美味しい(≧∀≦)でも苦しい。。。おでん盛合せ 980円絶品親子丼 880円単品串も250円前後などなど一品料理も多彩。お店の雰囲気などを考えるとかなりお安い。本当に良いお店に出会いました。今度は歩いて行ってみよう。ご馳走さまでした。,"['良い', '真新しい', '楽しい', '悩ましい', '絶大', '気さく', '和やか', '豊か', '美しい', '瑞々しい', '抜群', '美味しい', 'ジューシー', '美味しい', '濃厚', 'イイ', '大きい', '上品', '美味', '大好き', '無い', 'とろとろ', '抜群', '美味しい', '苦しい', '多彩', '安い', '良い']","{'安い', 'とろとろ', '美味しい', '和やか', 'イイ', '美味', '無い', '美しい', '良い', '気さく', '真新しい', '苦しい', 'ジューシー', '抜群', '上品', '大きい', '瑞々しい', '多彩', '悩ましい', '絶大', '豊か', '濃厚', '楽しい', '大好き'}",
15,15,1,きなり,3.49,28,早くも再訪！今回は単なる偶然でやって来ました。早稲田にあるとは思えないほど雰囲気が良いです。正確にいうと、学生街にあるとは思えないほどでしょう。静かで落ち着いていて、個室もあるし、料理も美味しい。つきだしが何と5種もあります！しかも、美味しい・・・もちろん一般的なものより高価だとは思いますが、こだわりがあっていいです。トータルの料金はそれほどではないので、問題ありません！この日は、焼鳥をつつき、ちょっとお酒をいただき、鶏皮や煮込みなどを堪能しました。次回、ご飯ものも頼みたいな～。,"['早い', '良い', '正確', '静か', '美味しい', '美味しい', '一般的', '高価', 'いい', 'ない']","{'早い', 'ない', '正確', '一般的', '静か', '美味しい', '良い', 'いい', '高価'}",
16,16,1,きなり,3.49,28,１年半ぶりの再訪。お店の雰囲気も、使っているお皿も一工夫あって良い感じ。よだれどり等のおつまみも焼き鳥屋さんのレベル越え！種類は少ないが厳選された日本酒も良いです。鳥の質も良いのだと思いますが、炭の扱いと焼きの技術がもう一声！惜しい！,"['良い', '少ない', '良い', '良い', '惜しい']","{'惜しい', '少ない', '良い'}",
17,17,1,きなり,3.49,28,平成最後の日はここで、焼き鳥と決めてました！店の雰囲気は落ち着いていて、街の焼き鳥さんとは、一味いや、ふた味も違うところが良い！料理はコースーをオーダー！見た目！味ともにとても良く、ついついお酒も進み気づいたらワインボトル空けてました。焼き鳥の焼き具合も、口の中で幸せを感じました。,"['良い', '良い']",{'良い'},
18,18,1,きなり,3.49,28,結婚5ヶ月記念日に行きました。早稲田駅で降りるのは初めてかなあ。ビルの地下１階でした。金曜日だから混んでるのかテーブル席を希望しましたがカウンターでした。3200円のつまかせコースを予約していました。前菜6種、酒飲みや女子にはたまりませんね。少しずつの量を種類たくさんでハートを鷲掴みされされましたグラスにサラダ。お洒落です。焼き鳥は食道や心臓といった内臓系が多かったのが少しうーん。だけど全て美味しく頂きましたけれど。茶碗蒸しは海老が乗っていて、苦手と察して下さいまして海老無しの茶碗蒸しに代えてくれました。鶏スープが美味しかったのでスタッフさんに聞いたら鶏を大根、にんじん、玉葱といった野菜と8時間煮込むそうです。「家庭でもできますよ」とご謙遜されていました。お料理、サービス、コスパ、素晴らしいです。,"['たくさん', '多い', '美味しい', '美味しい', '素晴らしい']","{'美味しい', '多い', 'たくさん', '素晴らしい'}",
19,19,1,きなり,3.49,28,以前も訪れた事があり、味もさることながら、店員さんの丁寧なおもてなしも好印象でして。この日も詳細は割愛しますが、本当に心地良いおもてなしに満足致しました。個人的に美味しかったおでんが無かったのは残念でしたが、旨い焼鳥は健在ですので機会を見つけてまた訪れたいと思います。,"['丁寧', '心地良い', '個人的', '美味しい', '無い', '残念', '旨い', '健在']","{'無い', '旨い', '健在', '美味しい', '丁寧', '心地良い', '残念', '個人的'}",
20,20,2,Primo Passo,3.15,15,コロナ自粛中はこちらも店内営業はしていなかったので、解除後やっと訪問。いつものたっぷりグリーンサラダはドレッシングが兎に角美味い。今回のパスタは大好きなフルーツの冷製パスタがあったので迷わずチョイス。無茶苦茶美味しくて、お腹に余裕があればもう一回お願いしようと思った程。それにスカンピのロングパスタ。こちらは香ばしいグリルのスカンピにルッコラがめちゃくちゃ美味しく次から大盛りにしようと、心で誓い（笑）メインは子羊のグリル(ローストだったかも)、絶妙な焼き加減で脂はラム感たっぷり。ラムラバーには堪りません。ドルチェは今日は桃のソルベがあったのでそれも迷わずチョイス。一通り、あっという間に食べちゃった、、と思いきや、既に2時間経っていた、というマジックな空間です。シェフは直に話すとお分かり頂ける素の魅力のある精鋭なシェフ。凄く気さくなので、ちょっとしてことでも直ぐに説明してくれます。小さな店だけど、いつも地元の和やかな会話で溢れている街のイタリアン。混んでしまうとジモラーとしては困ってしめいますが、絶対に存続して欲しい店の一つです。,"['美味い', '大好き', '美味しい', '香ばしい', '美味しい', '絶妙', '直', '精鋭', '凄い', '気さく', '和やか', '欲しい']","{'凄い', '精鋭', '絶妙', '欲しい', '美味しい', '香ばしい', '気さく', '和やか', '直', '美味い', '大好き'}",
21,21,2,Primo Passo,3.15,15,"この日は、小雨ぱらつく中、約４ヵ月ぶりの牛込柳町ランチ。前回、ひもかわを食しに白河そばさんに伺って以来です。今回お邪魔したのは、イタリアンのPrimo Passoさん。白河そばさんより少し牛込柳町交差点寄りの大久保通り沿いにあるお店です。開店予定時刻より５分程早く着いてしまったので、周辺で時間を潰してから定刻に戻ったところ、店内からシェフの奥様と思われる女性が出てきて店内に招き入れられました。入ると右側に厨房とカウンター席、正面奥にテーブル席がありましたが、一人客ということで当然の如くカウンター席に案内されました。ただ、私の次に来店した顔馴染みらしい中年女性の一人客は、奥様がカウンター席に案内しようとしたところ、厨房にいたシェフが奥のテーブル席に案内するように指示。他方で、その次に来た同じく常連らしい若い男性の一人客は、カウンター席に案内されてましたので、常連客かつ女性だと優遇されるみたいです。その後も、私が食べ終えて店を出るまで来店したのは中年女性のグループ客ばかりだったところを見ると、このお店は場所柄、少なくとも平日は主としてご近所の奥様たちの会食ランチによって支えられているようですね。それ故、こうした明らかに女性の常連客優遇の姿勢も仕方ないのかもしれません。因みに、カウンター席は５席ありましたが、密を避けるため左端、中央、右端の３席のみ使用していました。座ってみると、椅子も結構脚長なのですが、それ以上にテーブルが高く、座高の高い私でも腋の下位の高さにテーブルが来ます。ですので、座高のない女性の方にはもしかしたら食べにくいかも。シェフが女性の一人客を奥のテーブル席に案内させたのも、一つにはそのことがあったかもしれません。さて、ランチメニューとして用意されているのは、パスタランチ 1,000円（税抜）のみ。パスタは３種から選ぶことができ、サラダとコーヒー（ホット又はアイス）が付きます。（＋200円にてドリンクはオレンジ又はグレープフルーツジュース、ウーロン茶、ジンジャエールに変更可）パスタのラインナップは、@甲いかと岩のりのオイルソーススパゲッティ、Aバジルソーセージと白菜のトマトソーススパゲッティ、Bキノコとブロッコリーのクリームソースペンネで、大盛も追加料金なし。（ただし、残すと＋200円）どれも食べてみたい内容ですが、この日はあっさりしたのを食べたい気分だったので、@甲いかと岩のりのオイルソーススパゲッティを大盛でお願いしました。直ぐに出てきたのが野菜サラダ。結構大きめの平たいお皿にサニーレタスが山盛りで、その上にスライスした塩漬けの黒オリーブが散らしてあります。たっぷりかけてあるドレッシングはシーザーと胡麻ドレッシングを混ぜたような独特のもの。この種のランチセットでは、ほんの形だけのサラダが出されることが多い中で、これだけ食べ応えのあるサラダをいただけるのは有り難いですね。10数分してメインのパスタが登場。見るからに大盛らしいボリュームです。味はオリーブオイルと軽い塩味で、特に味付けに工夫は感じませんでしたが、とにかく具材の甲いかと岩のりが沢山。乾燥ペペロンチーノも結構入っていて、スパイシーさも感じます。岩のりは予想していた程の風味はありませんでしたが、これまた食べ応えがあり、食欲を十分満たすことができました。ただ、卓上にタバスコや粉チーズなどの備え付けがなく、粉チーズは＋50円と有料だったのがやや残念。大盛を残したときのペナルティーと併せ、サラダとパスタのボリュームでサービスしている分、こういうところで締めているのかもしれませんが、カジュアルイタリアンらしくもっと大らかにしていただけるといいのにな、と思いました。ドリンクはアイスコーヒーにし、食後に出していただきました。これは普通。まぁ、初訪問なのに色々申し上げましたが、このお値段でこれだけのボリュームとクオリティのパスタとサラダがドリンク付きでいただけるのですから、ランチタイムには重宝なコスパの良いカジュアルイタリアンだと思います。","['早い', '当然', '若い', '少ない', '明らか', '仕方ない', '密', '高い', '高い', '高い', 'ない', '大きめ', '平たい', '独特', '多い', '有り難い', '軽い', '沢山', 'スパイシー', 'ない', '残念', '大らか', 'いい', '良い', 'イタリアン']","{'ない', '若い', '有り難い', '仕方ない', '当然', '少ない', '良い', '大らか', '密', '残念', 'イタリアン', '高い', 'いい', '早い', '沢山', '軽い', '多い', '大きめ', 'スパイシー', '平たい', '明らか', '独特'}",
